,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2016-07-07,739.3300170898438,739.5499877929688,731.6300048828125,736.5700073242188,736.5700073242188,2945800,AMZN,738.2182,745.8099975585938,1.648193359375,0.0
2016-07-08,740.1400146484375,746.0999755859375,738.0,745.8099975585938,745.8099975585938,3429200,AMZN,744.1695,753.780029296875,-1.6405029296875,0.0
2016-07-11,750.0,755.9000244140625,747.0,753.780029296875,753.780029296875,3195300,AMZN,751.24695,748.2100219726562,0.0,2.5330810546875
2016-07-12,756.8599853515625,757.3400268554688,740.3300170898438,748.2100219726562,748.2100219726562,5623700,AMZN,756.07526,742.6300048828125,0.0,-7.865234375
2016-07-13,746.760009765625,756.8699951171875,741.25,742.6300048828125,742.6300048828125,4142300,AMZN,757.83417,741.2000122070312,0.0,-15.20416259765625
2016-07-14,748.8599853515625,749.0399780273438,739.02001953125,741.2000122070312,741.2000122070312,2390500,AMZN,757.4832,735.4400024414062,0.0,-16.283203125
2016-07-15,746.5499877929688,746.5499877929688,734.0499877929688,735.4400024414062,735.4400024414062,3121400,AMZN,755.2709,736.0700073242188,19.83087158203125,0.0
2016-07-18,735.489990234375,741.5999755859375,728.719970703125,736.0700073242188,736.0700073242188,2954900,AMZN,751.59283,739.9500122070312,15.5228271484375,0.0
2016-07-19,732.5,743.3300170898438,732.3099975585938,739.9500122070312,739.9500122070312,2216800,AMZN,748.9937,745.719970703125,9.043701171875,0.0
2016-07-20,744.0,746.25,740.7000122070312,745.719970703125,745.719970703125,2214000,AMZN,749.48267,744.4299926757812,0.0,-3.7626953125
2016-07-21,747.5,749.3599853515625,742.7899780273438,744.4299926757812,744.4299926757812,2317100,AMZN,751.2015,744.8599853515625,6.771484375,0.0
2016-07-22,747.7899780273438,751.280029296875,743.530029296875,744.8599853515625,744.8599853515625,2277700,AMZN,753.0614,739.6099853515625,0.0,-8.201416015625
2016-07-25,746.5499877929688,748.5,735.3499755859375,739.6099853515625,739.6099853515625,2679300,AMZN,753.07043,735.5900268554688,0.0,-13.46044921875
2016-07-26,742.7100219726562,743.1300048828125,732.75,735.5900268554688,735.5900268554688,2529700,AMZN,751.3858,736.6699829101562,15.7957763671875,0.0
2016-07-27,737.969970703125,740.9400024414062,733.8599853515625,736.6699829101562,736.6699829101562,2913100,AMZN,749.3569,752.6099853515625,12.6868896484375,0.0
2016-07-28,745.97998046875,753.3599853515625,739.7000122070312,752.6099853515625,752.6099853515625,7617600,AMZN,750.77313,758.8099975585938,-1.83685302734375,0.0
2016-07-29,765.0,766.0,755.0,758.8099975585938,758.8099975585938,6777100,AMZN,756.71124,767.739990234375,-2.0987548828125,0.0
2016-08-01,759.8699951171875,770.5,757.0599975585938,767.739990234375,767.739990234375,3578200,AMZN,763.31445,760.5800170898438,0.0,4.425537109375
2016-08-02,763.8099975585938,765.010009765625,757.02001953125,760.5800170898438,760.5800170898438,3603300,AMZN,767.56903,754.6400146484375,0.0,-6.989013671875
2016-08-03,757.0599975585938,758.8900146484375,752.25,754.6400146484375,754.6400146484375,3581500,AMZN,768.22687,760.77001953125,13.58685302734375,0.0
2016-08-04,753.7000122070312,765.0,750.3499755859375,760.77001953125,760.77001953125,3178200,AMZN,768.2276,765.97998046875,7.45758056640625,0.0
2016-08-05,764.8099975585938,768.469970703125,763.0900268554688,765.97998046875,765.97998046875,2704400,AMZN,770.44025,766.5599975585938,4.46026611328125,0.0
2016-08-08,766.8099975585938,767.0,761.02001953125,766.5599975585938,766.5599975585938,1986300,AMZN,772.5555,768.3099975585938,5.9954833984375,0.0
2016-08-09,767.3900146484375,772.5999755859375,766.9000244140625,768.3099975585938,768.3099975585938,1876100,AMZN,775.0857,768.5599975585938,6.77569580078125,0.0
2016-08-10,769.7999877929688,772.0999755859375,766.1900024414062,768.5599975585938,768.5599975585938,1604300,AMZN,777.1038,771.239990234375,8.5438232421875,0.0
2016-08-11,769.9400024414062,773.75,769.1199951171875,771.239990234375,771.239990234375,2019700,AMZN,778.9511,772.5599975585938,7.71112060546875,0.0
2016-08-12,768.4600219726562,773.1500244140625,768.4199829101562,772.5599975585938,772.5599975585938,1563300,AMZN,780.13116,768.489990234375,0.0,-7.5711669921875
2016-08-15,771.9000244140625,772.0399780273438,767.7100219726562,768.489990234375,768.489990234375,2118500,AMZN,780.4767,764.0399780273438,0.0,-11.9866943359375
2016-08-16,768.6199951171875,768.72998046875,763.8200073242188,764.0399780273438,764.0399780273438,1604600,AMZN,779.3339,764.6300048828125,15.2939453125,0.0
2016-08-17,764.4099731445312,765.219970703125,759.2000122070312,764.6300048828125,764.6300048828125,1891100,AMZN,777.174,764.4600219726562,0.0,-12.54400634765625
2016-08-18,764.0,765.1699829101562,760.5999755859375,764.4600219726562,764.4600219726562,1458800,AMZN,775.36774,757.3099975585938,0.0,-10.90771484375
2016-08-19,761.9000244140625,762.489990234375,756.8900146484375,757.3099975585938,757.3099975585938,2343200,AMZN,772.8631,759.47998046875,15.5531005859375,0.0
2016-08-22,757.5,759.8499755859375,752.0999755859375,759.47998046875,759.47998046875,1679300,AMZN,770.1911,762.4500122070312,10.71112060546875,0.0
2016-08-23,763.3099975585938,764.7000122070312,761.0,762.4500122070312,762.4500122070312,1524100,AMZN,769.90314,757.25,0.0,-7.453125
2016-08-24,763.0,763.4099731445312,755.3599853515625,757.25,757.25,1744100,AMZN,769.3747,759.219970703125,12.12469482421875,0.0
2016-08-25,756.0,760.5599975585938,754.739990234375,759.219970703125,759.219970703125,1623000,AMZN,768.41455,769.0,9.194580078125,0.0
2016-08-26,760.0499877929688,770.0,759.7999877929688,769.0,769.0,2776800,AMZN,769.72736,771.2899780273438,0.72735595703125,0.0
2016-08-29,768.719970703125,774.97998046875,768.5999755859375,771.2899780273438,771.2899780273438,2198600,AMZN,773.19824,767.5800170898438,0.0,-1.90826416015625
2016-08-30,771.0499877929688,771.8400268554688,765.5599975585938,767.5800170898438,767.5800170898438,1709200,AMZN,775.7483,769.1599731445312,8.16827392578125,0.0
2016-08-31,766.5999755859375,769.6400146484375,764.0,769.1599731445312,769.1599731445312,1633800,AMZN,776.9174,770.6199951171875,7.7574462890625,0.0
2016-09-01,770.9000244140625,772.0399780273438,766.75,770.6199951171875,770.6199951171875,1792300,AMZN,778.1629,772.4400024414062,7.54290771484375,0.0
2016-09-02,774.1099853515625,776.0,771.7000122070312,772.4400024414062,772.4400024414062,2181800,AMZN,780.0935,788.8699951171875,7.65350341796875,0.0
2016-09-06,774.0399780273438,789.47998046875,770.219970703125,788.8699951171875,788.8699951171875,3719800,AMZN,783.7983,784.47998046875,0.0,5.07171630859375
2016-09-07,789.530029296875,790.7899780273438,784.3300170898438,784.47998046875,784.47998046875,2424600,AMZN,788.92065,784.0599975585938,0.0,-4.440673828125
2016-09-08,783.8900146484375,786.5,781.4400024414062,784.0599975585938,784.0599975585938,2030500,AMZN,792.0733,760.1400146484375,0.0,-8.0133056640625
2016-09-09,779.3599853515625,781.0,760.1099853515625,760.1400146484375,760.1400146484375,4257300,AMZN,789.27625,771.489990234375,29.13623046875,0.0
2016-09-12,757.3499755859375,772.6599731445312,756.0,771.489990234375,771.489990234375,3124700,AMZN,784.1408,761.010009765625,0.0,-12.65081787109375
2016-09-13,768.77001953125,769.8900146484375,759.0499877929688,761.010009765625,761.010009765625,3117200,AMZN,779.5943,761.0900268554688,18.58428955078125,0.0
2016-09-14,762.2000122070312,767.5,758.8499755859375,761.0900268554688,761.0900268554688,2523000,AMZN,775.8185,769.6900024414062,14.72845458984375,0.0
2016-09-15,762.0,770.8699951171875,757.5800170898438,769.6900024414062,769.6900024414062,3034000,AMZN,774.1023,778.52001953125,4.41229248046875,0.0
2016-09-16,773.280029296875,780.4600219726562,771.6599731445312,778.52001953125,778.52001953125,5499200,AMZN,776.6469,775.0999755859375,0.0,1.87310791015625
2016-09-19,779.969970703125,781.9400024414062,771.0,775.0999755859375,775.0999755859375,2297200,AMZN,780.0951,780.219970703125,4.9951171875,0.0
2016-09-20,776.0,781.3699951171875,776.0,780.219970703125,780.219970703125,1937200,AMZN,783.4314,789.739990234375,3.21142578125,0.0
2016-09-21,783.25,790.6900024414062,779.010009765625,789.739990234375,789.739990234375,2718600,AMZN,787.9987,804.7000122070312,-1.74127197265625,0.0
2016-09-22,794.27001953125,805.8900146484375,794.27001953125,804.7000122070312,804.7000122070312,4078900,AMZN,795.89374,805.75,-8.8062744140625,0.0
2016-09-23,803.1300048828125,807.75,802.1199951171875,805.75,805.75,2353500,AMZN,804.07,799.1599731445312,0.0,1.67999267578125
2016-09-26,801.7999877929688,805.9299926757812,797.1500244140625,799.1599731445312,799.1599731445312,2651400,AMZN,808.866,816.1099853515625,9.7060546875,0.0
2016-09-27,801.8499755859375,816.6400146484375,801.1099853515625,816.1099853515625,816.1099853515625,3819600,AMZN,813.77545,828.719970703125,-2.33453369140625,0.0
2016-09-28,818.0,830.1400146484375,817.030029296875,828.719970703125,828.719970703125,4422100,AMZN,821.6004,829.0499877929688,-7.11956787109375,0.0
2016-09-29,828.260009765625,837.5,824.6300048828125,829.0499877929688,829.0499877929688,4922200,AMZN,829.80707,837.3099975585938,0.757080078125,0.0
2016-09-30,832.6099853515625,839.9500122070312,832.4000244140625,837.3099975585938,837.3099975585938,4430600,AMZN,837.56323,836.739990234375,0.0,-0.25323486328125
2016-10-03,836.0,839.8599853515625,831.25,836.739990234375,836.739990234375,2769400,AMZN,843.09827,834.030029296875,0.0,-6.3582763671875
2016-10-04,840.9099731445312,842.3699951171875,830.260009765625,834.030029296875,834.030029296875,2950300,AMZN,846.54645,844.3599853515625,12.51641845703125,0.0
2016-10-05,838.0,845.6699829101562,836.1199951171875,844.3599853515625,844.3599853515625,3469100,AMZN,849.67267,841.6599731445312,0.0,-5.31268310546875
2016-10-06,843.7000122070312,847.2100219726562,840.5999755859375,841.6599731445312,841.6599731445312,2684000,AMZN,852.3676,839.4299926757812,0.0,-10.7076416015625
2016-10-07,845.7899780273438,845.9500122070312,837.4500122070312,839.4299926757812,839.4299926757812,2426200,AMZN,853.69476,841.7100219726562,14.2647705078125,0.0
2016-10-10,843.25,845.2000122070312,840.27001953125,841.7100219726562,841.7100219726562,1827100,AMZN,854.3859,831.0,0.0,-12.6759033203125
2016-10-11,841.02001953125,841.2899780273438,828.3499755859375,831.0,831.0,3588200,AMZN,852.2493,834.0900268554688,21.24932861328125,0.0
2016-10-12,834.0,837.6699829101562,830.0999755859375,834.0900268554688,834.0900268554688,2380400,AMZN,849.56274,829.280029296875,0.0,-15.47271728515625
2016-10-13,829.0,831.7999877929688,821.2100219726562,829.280029296875,829.280029296875,3091400,AMZN,845.47345,822.9600219726562,0.0,-16.19342041015625
2016-10-14,835.0800170898438,835.739990234375,822.9600219726562,822.9600219726562,822.9600219726562,2999800,AMZN,842.3687,812.9500122070312,0.0,-19.40869140625
2016-10-17,821.5,822.0,811.6799926757812,812.9500122070312,812.9500122070312,3361500,AMZN,836.7423,817.6500244140625,23.79229736328125,0.0
2016-10-18,822.1099853515625,823.260009765625,815.02001953125,817.6500244140625,817.6500244140625,2512500,AMZN,832.78326,817.6900024414062,15.13323974609375,0.0
2016-10-19,820.4000244140625,820.6699829101562,815.1699829101562,817.6900024414062,817.6900024414062,2090700,AMZN,830.1274,810.3200073242188,0.0,-12.4373779296875
2016-10-20,813.989990234375,815.7100219726562,803.0999755859375,810.3200073242188,810.3200073242188,3152000,AMZN,826.208,818.989990234375,15.88800048828125,0.0
2016-10-21,809.3599853515625,819.4199829101562,809.0,818.989990234375,818.989990234375,2793000,AMZN,824.2438,838.0900268554688,5.2537841796875,0.0
2016-10-24,824.9500122070312,838.2999877929688,822.2100219726562,838.0900268554688,838.0900268554688,4060900,AMZN,828.37976,835.1799926757812,0.0,9.71026611328125
2016-10-25,839.2999877929688,843.0900268554688,833.219970703125,835.1799926757812,835.1799926757812,3248400,AMZN,835.14667,822.5900268554688,0.0,0.0333251953125
2016-10-26,832.760009765625,833.4400024414062,820.0,822.5900268554688,822.5900268554688,3998100,AMZN,837.61346,818.3599853515625,0.0,-15.0234375
2016-10-27,831.239990234375,831.719970703125,815.4299926757812,818.3599853515625,818.3599853515625,7406400,AMZN,837.1437,776.3200073242188,0.0,-18.78369140625
2016-10-28,782.0,789.489990234375,774.6099853515625,776.3200073242188,776.3200073242188,10841100,AMZN,822.78394,789.8200073242188,46.46392822265625,0.0
2016-10-31,781.030029296875,793.7000122070312,780.1099853515625,789.8200073242188,789.8200073242188,5413300,AMZN,810.4175,785.4099731445312,0.0,-20.59747314453125
2016-11-01,799.0,800.8400268554688,776.7100219726562,785.4099731445312,785.4099731445312,5305400,AMZN,802.9665,765.5599975585938,0.0,-17.5565185546875
2016-11-02,783.9299926757812,784.75,763.5499877929688,765.5599975585938,765.5599975585938,5026500,AMZN,794.1775,767.030029296875,28.61749267578125,0.0
2016-11-03,765.0499877929688,777.0,764.0,767.030029296875,767.030029296875,3872500,AMZN,785.9521,755.0499877929688,0.0,-18.92205810546875
2016-11-04,762.7899780273438,766.0,753.22998046875,755.0499877929688,755.0499877929688,5122100,AMZN,777.41284,784.9299926757812,22.36285400390625,0.0
2016-11-07,771.6400146484375,787.72998046875,770.9400024414062,784.9299926757812,784.9299926757812,5984400,AMZN,777.2789,787.75,-7.651123046875,0.0
2016-11-08,784.969970703125,791.739990234375,779.0999755859375,787.75,787.75,3412600,AMZN,781.8805,771.8800048828125,0.0,5.8695068359375
2016-11-09,764.0,777.5,760.0900268554688,771.8800048828125,771.8800048828125,8562900,AMZN,781.24646,742.3800048828125,0.0,-9.366455078125
2016-11-10,778.8099975585938,778.8300170898438,717.7000122070312,742.3800048828125,742.3800048828125,12747000,AMZN,774.5354,739.010009765625,0.0,-32.1553955078125
2016-11-11,735.72998046875,743.260009765625,728.9000244140625,739.010009765625,739.010009765625,6622800,AMZN,763.5314,719.0700073242188,0.0,-24.5213623046875
2016-11-14,745.510009765625,746.0,710.0999755859375,719.0700073242188,719.0700073242188,7321300,AMZN,751.95825,743.239990234375,32.88824462890625,0.0
2016-11-15,730.0,746.780029296875,725.989990234375,743.239990234375,743.239990234375,6755800,AMZN,745.81464,746.489990234375,2.57464599609375,0.0
2016-11-16,739.8800048828125,749.8699951171875,735.6099853515625,746.489990234375,746.489990234375,3648800,AMZN,745.0344,756.4000244140625,-1.45556640625,0.0
2016-11-17,749.3200073242188,757.5,748.0,756.4000244140625,756.4000244140625,3690100,AMZN,749.12256,760.1599731445312,-7.2774658203125,0.0
2016-11-18,761.0,767.739990234375,757.6400146484375,760.1599731445312,760.1599731445312,4373400,AMZN,756.20276,780.0,-3.95721435546875,0.0
2016-11-21,766.0,780.3499755859375,765.1099853515625,780.0,780.0,4614600,AMZN,765.80853,785.3300170898438,-14.19146728515625,0.0
2016-11-22,788.1699829101562,792.4000244140625,781.0,785.3300170898438,785.3300170898438,5311300,AMZN,777.60345,780.1199951171875,0.0,7.7265625
2016-11-23,781.72998046875,781.75,773.1199951171875,780.1199951171875,780.1199951171875,3540300,AMZN,784.64935,780.3699951171875,4.52935791015625,0.0
2016-11-25,786.5,786.75,777.9000244140625,780.3699951171875,780.3699951171875,1837100,AMZN,789.55,766.77001953125,0.0,-9.17999267578125
2016-11-28,776.989990234375,777.0,764.239990234375,766.77001953125,766.77001953125,4438800,AMZN,788.7413,762.52001953125,0.0,-21.97125244140625
2016-11-29,768.0,769.8900146484375,761.3200073242188,762.52001953125,762.52001953125,3272300,AMZN,784.80914,750.5700073242188,0.0,-22.28912353515625
2016-11-30,762.0,768.0900268554688,750.25,750.5700073242188,750.5700073242188,4625900,AMZN,778.4583,743.6500244140625,0.0,-27.8883056640625
2016-12-01,752.4099731445312,753.3699951171875,738.030029296875,743.6500244140625,743.6500244140625,4666000,AMZN,769.82965,740.3400268554688,0.0,-26.17962646484375
2016-12-02,743.4000244140625,748.489990234375,736.7000122070312,740.3400268554688,740.3400268554688,3561300,AMZN,761.5685,759.3599853515625,21.22845458984375,0.0
2016-12-05,745.0,761.489990234375,742.0,759.3599853515625,759.3599853515625,4314700,AMZN,758.6507,764.719970703125,-0.70928955078125,0.0
2016-12-06,763.989990234375,768.239990234375,757.25,764.719970703125,764.719970703125,3794700,AMZN,761.5144,770.4199829101562,-3.20556640625,0.0
2016-12-07,764.5499877929688,770.4199829101562,755.8200073242188,770.4199829101562,770.4199829101562,3684900,AMZN,765.8626,767.3300170898438,0.0,4.557373046875
2016-12-08,771.8699951171875,773.7899780273438,765.1900024414062,767.3300170898438,767.3300170898438,3189600,AMZN,770.77814,768.6599731445312,3.4481201171875,0.0
2016-12-09,770.0,770.25,765.3400268554688,768.6599731445312,768.6599731445312,2470900,AMZN,774.3454,760.1199951171875,0.0,-5.6854248046875
2016-12-12,766.4000244140625,766.8900146484375,757.2000122070312,760.1199951171875,760.1199951171875,2963900,AMZN,774.7129,774.3400268554688,14.5928955078125,0.0
2016-12-13,764.9600219726562,782.4600219726562,762.0,774.3400268554688,774.3400268554688,5285300,AMZN,776.54803,768.8200073242188,0.0,-2.2080078125
2016-12-14,778.25,780.8599853515625,762.8099975585938,768.8200073242188,768.8200073242188,5454800,AMZN,778.6349,761.0,0.0,-9.81488037109375
2016-12-15,766.280029296875,769.0999755859375,760.3099975585938,761.0,761.0,3801900,AMZN,777.7765,757.77001953125,0.0,-16.7764892578125
2016-12-16,765.0,765.1300048828125,754.0,757.77001953125,757.77001953125,4848200,AMZN,775.08685,766.0,17.31683349609375,0.0
2016-12-19,758.8900146484375,770.5,756.1599731445312,766.0,766.0,3113200,AMZN,773.48944,771.219970703125,7.48944091796875,0.0
2016-12-20,768.6500244140625,774.3900146484375,767.7100219726562,771.219970703125,771.219970703125,2703600,AMZN,774.9056,770.5999755859375,0.0,-3.68560791015625
2016-12-21,770.0,771.219970703125,765.7000122070312,770.5999755859375,770.5999755859375,2044600,AMZN,776.4625,766.3400268554688,0.0,-5.862548828125
2016-12-22,768.1199951171875,771.2100219726562,763.02001953125,766.3400268554688,766.3400268554688,2543600,AMZN,776.93024,760.5900268554688,0.0,-10.5902099609375
2016-12-23,764.5499877929688,766.5,757.989990234375,760.5900268554688,760.5900268554688,1981600,AMZN,775.5449,771.4000244140625,14.95489501953125,0.0
2016-12-27,763.4000244140625,774.6500244140625,761.2000122070312,771.4000244140625,771.4000244140625,2638700,AMZN,775.63916,772.1300048828125,4.2391357421875,0.0
2016-12-28,776.25,780.0,770.5,772.1300048828125,772.1300048828125,3301000,AMZN,778.12744,765.1500244140625,0.0,-5.9974365234375
2016-12-29,772.4000244140625,773.4000244140625,760.8499755859375,765.1500244140625,765.1500244140625,3158300,AMZN,778.5363,749.8699951171875,0.0,-13.38629150390625
2016-12-30,766.469970703125,767.4000244140625,748.280029296875,749.8699951171875,749.8699951171875,4139400,AMZN,775.1069,753.6699829101562,25.23687744140625,0.0
2017-01-03,757.9199829101562,758.760009765625,747.7000122070312,753.6699829101562,753.6699829101562,3521100,AMZN,770.64294,757.1799926757812,16.97296142578125,0.0
2017-01-04,758.3900146484375,759.6799926757812,754.2000122070312,757.1799926757812,757.1799926757812,2510500,AMZN,768.0293,780.4500122070312,10.84930419921875,0.0
2017-01-05,761.5499877929688,782.4000244140625,760.260009765625,780.4500122070312,780.4500122070312,5830100,AMZN,770.74225,795.989990234375,-9.707763671875,0.0
2017-01-06,782.3599853515625,799.4400024414062,778.47998046875,795.989990234375,795.989990234375,5986200,AMZN,779.5954,796.9199829101562,-16.39459228515625,0.0
2017-01-09,798.0,801.77001953125,791.77001953125,796.9199829101562,796.9199829101562,3446100,AMZN,790.2526,795.9000244140625,0.0,6.6673583984375
2017-01-10,796.5999755859375,798.0,789.5399780273438,795.9000244140625,795.9000244140625,2558400,AMZN,797.9366,799.02001953125,2.03656005859375,0.0
2017-01-11,793.6599731445312,799.5,789.510009765625,799.02001953125,799.02001953125,2992800,AMZN,802.8147,813.6400146484375,3.794677734375,0.0
2017-01-12,800.3099975585938,814.1300048828125,799.5,813.6400146484375,813.6400146484375,4873900,AMZN,808.9057,817.1400146484375,-4.73431396484375,0.0
2017-01-13,814.3200073242188,821.6500244140625,811.4000244140625,817.1400146484375,817.1400146484375,3791900,AMZN,816.32635,809.719970703125,0.0,0.81365966796875
2017-01-17,815.7000122070312,816.0,803.4400024414062,809.719970703125,809.719970703125,3670500,AMZN,820.4147,807.47998046875,0.0,-10.6947021484375
2017-01-18,809.5,811.72998046875,804.27001953125,807.47998046875,807.47998046875,2354200,AMZN,821.5657,809.0399780273438,14.085693359375,0.0
2017-01-19,810.0,813.510009765625,807.3200073242188,809.0399780273438,809.0399780273438,2540800,AMZN,821.9605,808.3300170898438,0.0,-12.9205322265625
2017-01-20,815.280029296875,816.02001953125,806.260009765625,808.3300170898438,808.3300170898438,3376200,AMZN,822.25635,817.8800048828125,13.92633056640625,0.0
2017-01-23,806.7999877929688,818.5,805.0800170898438,817.8800048828125,817.8800048828125,2797500,AMZN,822.6857,822.4400024414062,4.80572509765625,0.0
2017-01-24,822.0,823.989990234375,814.5,822.4400024414062,822.4400024414062,2971700,AMZN,825.47473,836.52001953125,3.03472900390625,0.0
2017-01-25,825.7899780273438,837.4199829101562,825.2899780273438,836.52001953125,836.52001953125,3922600,AMZN,831.294,839.1500244140625,-5.22601318359375,0.0
2017-01-26,835.530029296875,843.8400268554688,833.0,839.1500244140625,839.1500244140625,3586300,AMZN,838.2811,835.77001953125,0.0,0.868896484375
2017-01-27,839.0,839.7000122070312,829.4400024414062,835.77001953125,835.77001953125,2998700,AMZN,843.0359,830.3800048828125,0.0,-7.265869140625
2017-01-30,833.0,833.5,816.3800048828125,830.3800048828125,830.3800048828125,3747300,AMZN,843.43475,823.47998046875,0.0,-13.05474853515625
2017-01-31,823.75,826.989990234375,819.5599975585938,823.47998046875,823.47998046875,3137200,AMZN,841.0525,832.3499755859375,17.572509765625,0.0
2017-02-01,829.2100219726562,833.780029296875,824.9400024414062,832.3499755859375,832.3499755859375,3850200,AMZN,840.4028,839.9500122070312,8.05279541015625,0.0
2017-02-02,836.5900268554688,842.489990234375,828.260009765625,839.9500122070312,839.9500122070312,7350500,AMZN,842.1701,810.2000122070312,0.0,-2.2200927734375
2017-02-03,806.719970703125,818.2999877929688,804.0,810.2000122070312,810.2000122070312,10868800,AMZN,835.81354,807.6400146484375,0.0,-25.613525390625
2017-02-06,809.7999877929688,810.719970703125,803.0,807.6400146484375,807.6400146484375,3897300,AMZN,828.5535,812.5,20.91351318359375,0.0
2017-02-07,809.3099975585938,816.1599731445312,807.5,812.5,812.5,3466100,AMZN,824.067,819.7100219726562,11.5670166015625,0.0
2017-02-08,812.6900024414062,821.47998046875,812.5,819.7100219726562,819.7100219726562,2858000,AMZN,823.2397,821.3599853515625,3.5296630859375,0.0
2017-02-09,821.5999755859375,825.0,819.7100219726562,821.3599853515625,821.3599853515625,2484900,AMZN,825.3095,827.4600219726562,3.94952392578125,0.0
2017-02-10,823.8200073242188,828.0,822.8499755859375,827.4600219726562,827.4600219726562,2429600,AMZN,828.8355,836.530029296875,1.37548828125,0.0
2017-02-13,831.6199951171875,843.0,828.5499877929688,836.530029296875,836.530029296875,4172600,AMZN,834.59,836.3900146484375,0.0,1.94000244140625
2017-02-14,837.0,838.3099975585938,831.4500122070312,836.3900146484375,836.3900146484375,2792400,AMZN,839.7665,842.7000122070312,3.37646484375,0.0
2017-02-15,834.0,842.8099975585938,832.8200073242188,842.7000122070312,842.7000122070312,2968900,AMZN,844.11383,844.1400146484375,1.413818359375,0.0
2017-02-16,841.8400268554688,845.0,839.3800048828125,844.1400146484375,844.1400146484375,2714700,AMZN,848.35114,845.0700073242188,4.21112060546875,0.0
2017-02-17,842.0,847.27001953125,840.72998046875,845.0700073242188,845.0700073242188,3112300,AMZN,851.68365,856.4400024414062,6.6136474609375,0.0
2017-02-21,848.8400268554688,857.97998046875,847.25,856.4400024414062,856.4400024414062,3507700,AMZN,856.45,855.6099853515625,0.0,-0.010009765625
2017-02-22,856.9500122070312,858.4299926757812,852.1799926757812,855.6099853515625,855.6099853515625,2617000,AMZN,861.18353,852.1900024414062,0.0,-5.57354736328125
2017-02-23,857.5700073242188,860.8599853515625,848.0,852.1900024414062,852.1900024414062,3462000,AMZN,864.09106,845.239990234375,0.0,-11.90106201171875
2017-02-24,844.6900024414062,845.8099975585938,837.75,845.239990234375,845.239990234375,3688000,AMZN,862.2922,848.6400146484375,17.05218505859375,0.0
2017-02-27,842.3800048828125,852.5,839.6699829101562,848.6400146484375,848.6400146484375,2713600,AMZN,860.3692,845.0399780273438,0.0,-11.72918701171875
2017-02-28,851.4500122070312,854.0900268554688,842.0499877929688,845.0399780273438,845.0399780273438,2793700,AMZN,859.44025,853.0800170898438,14.4002685546875,0.0
2017-03-01,853.0499877929688,854.8300170898438,849.010009765625,853.0800170898438,853.0800170898438,2760100,AMZN,860.3777,848.9099731445312,0.0,-7.29766845703125
2017-03-02,853.0800170898438,854.8200073242188,847.280029296875,848.9099731445312,848.9099731445312,2132100,AMZN,861.09595,849.8800048828125,12.18597412109375,0.0
2017-03-03,847.2000122070312,851.989990234375,846.27001953125,849.8800048828125,849.8800048828125,1941100,AMZN,860.95886,846.6099853515625,0.0,-11.078857421875
2017-03-06,845.22998046875,848.489990234375,841.1199951171875,846.6099853515625,846.6099853515625,2610400,AMZN,859.5061,846.02001953125,0.0,-12.8961181640625
2017-03-07,845.47998046875,848.4600219726562,843.75,846.02001953125,846.02001953125,2247600,AMZN,858.2595,850.5,12.239501953125,0.0
2017-03-08,848.0,853.0700073242188,846.7899780273438,850.5,850.5,2286500,AMZN,858.4977,853.0,7.9976806640625,0.0
2017-03-09,851.0,856.4000244140625,850.3099975585938,853.0,853.0,2048200,AMZN,860.02136,852.4600219726562,0.0,-7.0213623046875
2017-03-10,857.0,857.3499755859375,851.719970703125,852.4600219726562,852.4600219726562,2436400,AMZN,862.01245,854.5900268554688,9.55242919921875,0.0
2017-03-13,851.77001953125,855.6900024414062,851.7100219726562,854.5900268554688,854.5900268554688,1909700,AMZN,863.33875,852.530029296875,0.0,-8.74871826171875
2017-03-14,853.5499877929688,853.75,847.5499877929688,852.530029296875,852.530029296875,2130600,AMZN,863.5754,852.969970703125,11.04534912109375,0.0
2017-03-15,854.3300170898438,854.4500122070312,847.1099853515625,852.969970703125,852.969970703125,2562200,AMZN,863.51373,853.4199829101562,10.54376220703125,0.0
2017-03-16,855.2999877929688,855.5,850.510009765625,853.4199829101562,853.4199829101562,1842300,AMZN,863.85205,852.3099975585938,0.0,-10.43206787109375
2017-03-17,853.489990234375,853.8300170898438,850.6400146484375,852.3099975585938,852.3099975585938,3384400,AMZN,863.79095,856.969970703125,11.48095703125,0.0
2017-03-20,851.510009765625,857.7999877929688,851.010009765625,856.969970703125,856.969970703125,2282700,AMZN,864.24585,843.2000122070312,0.0,-7.27587890625
2017-03-21,858.8400268554688,862.7999877929688,841.3099975585938,843.2000122070312,843.2000122070312,4382900,AMZN,863.51917,848.0599975585938,20.31915283203125,0.0
2017-03-22,840.4299926757812,849.3699951171875,839.0499877929688,848.0599975585938,848.0599975585938,2658700,AMZN,860.8106,847.3800048828125,0.0,-12.7506103515625
2017-03-23,848.2000122070312,850.8900146484375,844.7999877929688,847.3800048828125,847.3800048828125,1953000,AMZN,859.3162,845.6099853515625,0.0,-11.93621826171875
2017-03-24,851.6799926757812,851.7999877929688,843.530029296875,845.6099853515625,845.6099853515625,2138300,AMZN,858.6007,846.8200073242188,12.99072265625,0.0
2017-03-27,838.0700073242188,850.2999877929688,833.5,846.8200073242188,846.8200073242188,2755800,AMZN,856.57983,856.0,9.75982666015625,0.0
